Bandit,Reward,Algorithm
3.0,4.073481487843,EpsilonGreedy
3.0,4.826105814951732,EpsilonGreedy
3.0,5.853708847715182,EpsilonGreedy
3.0,4.005194059453235,EpsilonGreedy
3.0,4.4166403212356435,EpsilonGreedy
3.0,2.7596542504374053,EpsilonGreedy
3.0,6.11870181391354,EpsilonGreedy
3.0,3.8626224834319203,EpsilonGreedy
3.0,3.6265557894456255,EpsilonGreedy
3.0,3.8821093954751187,EpsilonGreedy
3.0,4.171507803383487,EpsilonGreedy
3.0,5.609982474087632,EpsilonGreedy
3.0,4.122723129740781,EpsilonGreedy
3.0,5.069231028357404,EpsilonGreedy
3.0,3.820337581391709,EpsilonGreedy
3.0,6.071868969525012,EpsilonGreedy
3.0,4.131881369673315,EpsilonGreedy
3.0,4.419362231306105,EpsilonGreedy
3.0,4.363634376019814,EpsilonGreedy
3.0,2.871730000449143,EpsilonGreedy
3.0,3.9616713091546933,EpsilonGreedy
3.0,4.992155498231639,EpsilonGreedy
3.0,3.5723268967059236,EpsilonGreedy
3.0,4.080372168572509,EpsilonGreedy
3.0,5.112114418155233,EpsilonGreedy
3.0,1.8125689940198417,EpsilonGreedy
3.0,3.778772048528884,EpsilonGreedy
3.0,4.058670870020899,EpsilonGreedy
3.0,5.015310114909497,EpsilonGreedy
3.0,3.1411040335931064,EpsilonGreedy
3.0,6.163434589340985,EpsilonGreedy
3.0,3.86382003076942,EpsilonGreedy
3.0,2.5462784428930996,EpsilonGreedy
3.0,3.972032457343937,EpsilonGreedy
3.0,6.179445680888516,EpsilonGreedy
3.0,3.0257468386497646,EpsilonGreedy
3.0,3.7138016480002967,EpsilonGreedy
3.0,3.537832708298013,EpsilonGreedy
3.0,4.01577084572966,EpsilonGreedy
3.0,3.0982315533747977,EpsilonGreedy
3.0,5.5676924562702546,EpsilonGreedy
3.0,4.4381409865968395,EpsilonGreedy
3.0,6.061127369410999,EpsilonGreedy
3.0,4.516596579288056,EpsilonGreedy
3.0,6.189301052104087,EpsilonGreedy
3.0,2.51347472625784,EpsilonGreedy
3.0,3.3389781595171137,EpsilonGreedy
3.0,4.147819756058416,EpsilonGreedy
3.0,4.6172207498469575,EpsilonGreedy
3.0,4.316753864336221,EpsilonGreedy
3.0,4.107132190431932,EpsilonGreedy
3.0,4.701051959973231,EpsilonGreedy
3.0,4.1747218372008685,EpsilonGreedy
3.0,4.182742875106329,EpsilonGreedy
3.0,3.4843247768069796,EpsilonGreedy
3.0,2.7274042088600607,EpsilonGreedy
3.0,4.490794253367098,EpsilonGreedy
3.0,4.67492704559766,EpsilonGreedy
3.0,2.2689678234392567,EpsilonGreedy
3.0,3.0301227403568918,EpsilonGreedy
3.0,4.030470335456933,EpsilonGreedy
3.0,3.818046218024018,EpsilonGreedy
3.0,3.6885499705174785,EpsilonGreedy
3.0,4.08593634281284,EpsilonGreedy
3.0,4.662779593988645,EpsilonGreedy
3.0,3.5522817867450662,EpsilonGreedy
3.0,2.809444842906001,EpsilonGreedy
3.0,2.3810023951320907,EpsilonGreedy
3.0,4.095201595768476,EpsilonGreedy
3.0,4.601239544652849,EpsilonGreedy
3.0,4.967944918913992,EpsilonGreedy
3.0,4.358873858725846,EpsilonGreedy
3.0,4.829193499905902,EpsilonGreedy
3.0,3.4861282620351712,EpsilonGreedy
3.0,4.681071454600021,EpsilonGreedy
3.0,4.720079154764848,EpsilonGreedy
3.0,4.609845149641339,EpsilonGreedy
3.0,5.3530491016816155,EpsilonGreedy
3.0,5.1220071557327485,EpsilonGreedy
3.0,5.250084268975643,EpsilonGreedy
3.0,3.50055407369488,EpsilonGreedy
3.0,5.926198042735534,EpsilonGreedy
3.0,4.205202506211692,EpsilonGreedy
3.0,3.9502279613010027,EpsilonGreedy
3.0,3.265928912241348,EpsilonGreedy
3.0,3.085781973945592,EpsilonGreedy
3.0,2.9488636640360335,EpsilonGreedy
3.0,3.1194999124077194,EpsilonGreedy
3.0,4.2309642523162445,EpsilonGreedy
3.0,1.9960329422459453,EpsilonGreedy
3.0,3.2053513466920305,EpsilonGreedy
3.0,2.9214654021757145,EpsilonGreedy
3.0,3.6167522261624976,EpsilonGreedy
3.0,2.6475784376778138,EpsilonGreedy
3.0,3.5381912231247665,EpsilonGreedy
3.0,3.258369717433867,EpsilonGreedy
3.0,3.657187124492703,EpsilonGreedy
3.0,3.5775846966292466,EpsilonGreedy
3.0,3.7527877937203606,EpsilonGreedy
3.0,4.351028879316915,EpsilonGreedy
3.0,4.0613766481558295,EpsilonGreedy
3.0,5.020055980794365,EpsilonGreedy
3.0,4.010001120211923,EpsilonGreedy
3.0,4.006151027033554,EpsilonGreedy
3.0,2.5043827781355414,EpsilonGreedy
3.0,4.428230352084428,EpsilonGreedy
3.0,3.2168039880012236,EpsilonGreedy
3.0,4.33549065129402,EpsilonGreedy
3.0,4.344190673511975,EpsilonGreedy
3.0,3.5302885804917516,EpsilonGreedy
3.0,6.2710384534729435,EpsilonGreedy
3.0,4.626534763612569,EpsilonGreedy
3.0,2.074041518482078,EpsilonGreedy
3.0,2.7519142464735444,EpsilonGreedy
3.0,3.8609251586003572,EpsilonGreedy
3.0,3.909511205502882,EpsilonGreedy
3.0,5.359104707227853,EpsilonGreedy
3.0,2.2126065146429275,EpsilonGreedy
3.0,3.17980090453112,EpsilonGreedy
3.0,4.611796895567182,EpsilonGreedy
3.0,4.330338685085473,EpsilonGreedy
3.0,3.5145390182901943,EpsilonGreedy
3.0,3.4415726853349784,EpsilonGreedy
3.0,5.08778909148478,EpsilonGreedy
3.0,3.98132373329219,EpsilonGreedy
3.0,5.672381035410443,EpsilonGreedy
3.0,6.609495995732322,EpsilonGreedy
3.0,4.4284992026700385,EpsilonGreedy
3.0,3.5974186487275475,EpsilonGreedy
3.0,5.247230609840236,EpsilonGreedy
3.0,5.276347530984789,EpsilonGreedy
3.0,2.339981767120455,EpsilonGreedy
3.0,5.541185269934802,EpsilonGreedy
3.0,3.287296236960562,EpsilonGreedy
3.0,4.051367436366337,EpsilonGreedy
3.0,2.581733594341575,EpsilonGreedy
3.0,5.317979878920747,EpsilonGreedy
3.0,4.614031966069293,EpsilonGreedy
3.0,2.655780135550425,EpsilonGreedy
3.0,3.6686661441865267,EpsilonGreedy
3.0,2.795866553511541,EpsilonGreedy
3.0,5.033037555390976,EpsilonGreedy
3.0,4.178534817605895,EpsilonGreedy
3.0,3.791536770685306,EpsilonGreedy
3.0,4.067638809848799,EpsilonGreedy
3.0,3.8494219072697726,EpsilonGreedy
3.0,5.171135277044646,EpsilonGreedy
3.0,2.2370217580369602,EpsilonGreedy
3.0,4.360519551126068,EpsilonGreedy
3.0,4.287207188228506,EpsilonGreedy
3.0,3.6057494614091206,EpsilonGreedy
3.0,2.9010409882363053,EpsilonGreedy
3.0,3.7551114026046384,EpsilonGreedy
3.0,3.1355913421204047,EpsilonGreedy
3.0,4.656825987963382,EpsilonGreedy
3.0,3.3502691386971577,EpsilonGreedy
3.0,5.5358068293331035,EpsilonGreedy
3.0,3.838082919046343,EpsilonGreedy
3.0,5.119636472753766,EpsilonGreedy
3.0,4.6339549298820115,EpsilonGreedy
3.0,2.7631295372027616,EpsilonGreedy
3.0,3.6306930017631958,EpsilonGreedy
3.0,3.024038117296,EpsilonGreedy
3.0,3.6543033149665245,EpsilonGreedy
3.0,5.416933426242192,EpsilonGreedy
3.0,3.1005275659849305,EpsilonGreedy
3.0,5.077490806825612,EpsilonGreedy
3.0,2.7158327188304163,EpsilonGreedy
3.0,5.305007070236483,EpsilonGreedy
3.0,2.5594909389228255,EpsilonGreedy
3.0,6.066329858080454,EpsilonGreedy
3.0,3.263977087194584,EpsilonGreedy
3.0,5.302025979988412,EpsilonGreedy
3.0,3.091967775434683,EpsilonGreedy
3.0,2.7524874017069108,EpsilonGreedy
3.0,3.252942744303903,EpsilonGreedy
3.0,4.528066858367577,EpsilonGreedy
3.0,4.420291556245256,EpsilonGreedy
3.0,5.014587736853196,EpsilonGreedy
3.0,4.7529920980937,EpsilonGreedy
3.0,4.9138470778218615,EpsilonGreedy
3.0,4.414000162964518,EpsilonGreedy
3.0,3.708720340475353,EpsilonGreedy
3.0,3.0013806555544082,EpsilonGreedy
3.0,3.372098618746599,EpsilonGreedy
3.0,3.422302198824707,EpsilonGreedy
3.0,4.6813194857513505,EpsilonGreedy
3.0,4.034981571892877,EpsilonGreedy
3.0,3.3354999957977123,EpsilonGreedy
3.0,3.5937697845228342,EpsilonGreedy
3.0,3.5029406543389885,EpsilonGreedy
3.0,3.3136165759133887,EpsilonGreedy
3.0,1.2199551998778104,EpsilonGreedy
3.0,3.3481353237128584,EpsilonGreedy
3.0,3.555535542663285,EpsilonGreedy
3.0,3.4477237897708433,EpsilonGreedy
3.0,3.4698612235703243,EpsilonGreedy
3.0,4.1622385619836715,EpsilonGreedy
3.0,1.372176141958232,EpsilonGreedy
3.0,3.70820389236923,EpsilonGreedy
3.0,3.2642645227640252,EpsilonGreedy
3.0,4.487638409481213,EpsilonGreedy
3.0,4.523558356539405,EpsilonGreedy
3.0,4.018173760669641,EpsilonGreedy
3.0,4.4135064525138485,EpsilonGreedy
3.0,3.9823474965779835,EpsilonGreedy
3.0,1.7862232203830537,EpsilonGreedy
3.0,3.1694661060278664,EpsilonGreedy
3.0,3.1884841862234,EpsilonGreedy
3.0,4.4209299207694865,EpsilonGreedy
3.0,3.0226117252179736,EpsilonGreedy
3.0,5.385181204850676,EpsilonGreedy
3.0,2.5973416800571787,EpsilonGreedy
3.0,5.322150470382749,EpsilonGreedy
3.0,2.8654340753402776,EpsilonGreedy
3.0,5.252375626649686,EpsilonGreedy
3.0,1.580010589932225,EpsilonGreedy
3.0,3.204114965819776,EpsilonGreedy
3.0,4.256405984151275,EpsilonGreedy
3.0,3.0314636396173027,EpsilonGreedy
3.0,5.285936868430331,EpsilonGreedy
3.0,3.7339863856348363,EpsilonGreedy
3.0,3.246850759309498,EpsilonGreedy
3.0,3.702883528384677,EpsilonGreedy
3.0,3.822304161849176,EpsilonGreedy
3.0,3.790784922999434,EpsilonGreedy
3.0,4.16382494898595,EpsilonGreedy
3.0,4.407394832070797,EpsilonGreedy
3.0,4.283112488987413,EpsilonGreedy
3.0,4.511772255370513,EpsilonGreedy
3.0,4.397981748150458,EpsilonGreedy
3.0,4.838280903530229,EpsilonGreedy
3.0,4.184828561688358,EpsilonGreedy
3.0,4.1078974293245825,EpsilonGreedy
3.0,4.382230892760385,EpsilonGreedy
3.0,1.638706339399913,EpsilonGreedy
3.0,4.7662561131127905,EpsilonGreedy
3.0,4.6075109161319,EpsilonGreedy
3.0,3.7503636841314383,EpsilonGreedy
3.0,3.2761471818301824,EpsilonGreedy
3.0,3.7413348654836502,EpsilonGreedy
3.0,5.369188685262933,EpsilonGreedy
3.0,4.263170132800064,EpsilonGreedy
3.0,3.702430394922429,EpsilonGreedy
3.0,3.7083128514293016,EpsilonGreedy
3.0,3.718751164431003,EpsilonGreedy
3.0,2.1443374979742247,EpsilonGreedy
3.0,4.660558455548818,EpsilonGreedy
3.0,3.717584208510853,EpsilonGreedy
3.0,4.301848488602042,EpsilonGreedy
3.0,6.200183674639388,EpsilonGreedy
3.0,3.5419129600010266,EpsilonGreedy
3.0,2.3054514413660914,EpsilonGreedy
3.0,5.483004357795007,EpsilonGreedy
3.0,3.924013274349465,EpsilonGreedy
3.0,4.398077849845141,EpsilonGreedy
3.0,3.631423797668327,EpsilonGreedy
3.0,4.705822671846159,EpsilonGreedy
3.0,3.2033907429590385,EpsilonGreedy
3.0,6.443617677161793,EpsilonGreedy
3.0,5.360487457579774,EpsilonGreedy
3.0,4.344349187718461,EpsilonGreedy
3.0,4.135826218928239,EpsilonGreedy
3.0,6.122756713711927,EpsilonGreedy
3.0,4.173805530708417,EpsilonGreedy
3.0,2.987343344122974,EpsilonGreedy
3.0,4.550309794802352,EpsilonGreedy
3.0,3.404883255098115,EpsilonGreedy
3.0,3.491377673460118,EpsilonGreedy
3.0,2.275254623168805,EpsilonGreedy
3.0,2.720998032564868,EpsilonGreedy
3.0,2.8497604487443287,EpsilonGreedy
3.0,3.195458964693293,EpsilonGreedy
3.0,4.849134472851313,EpsilonGreedy
3.0,3.1661534006543826,EpsilonGreedy
3.0,4.138058243442611,EpsilonGreedy
3.0,4.844701211801421,EpsilonGreedy
3.0,3.508925273718188,EpsilonGreedy
3.0,4.7775417963688325,EpsilonGreedy
3.0,4.078424714674259,EpsilonGreedy
3.0,4.977477688171087,EpsilonGreedy
3.0,3.571952137784132,EpsilonGreedy
3.0,4.208999971764435,EpsilonGreedy
3.0,4.1572208901744565,EpsilonGreedy
3.0,2.7312321519749876,EpsilonGreedy
3.0,4.7832111389560374,EpsilonGreedy
3.0,3.5634540575479448,EpsilonGreedy
3.0,3.8575376066105322,EpsilonGreedy
3.0,3.2410827485584903,EpsilonGreedy
3.0,3.3303383890200857,EpsilonGreedy
3.0,4.223492478823163,EpsilonGreedy
3.0,3.912985648022482,EpsilonGreedy
3.0,5.799016389918502,EpsilonGreedy
3.0,4.235205144235813,EpsilonGreedy
3.0,4.2392700817586535,EpsilonGreedy
3.0,5.102891533844211,EpsilonGreedy
3.0,3.097945351473177,EpsilonGreedy
3.0,5.576445495711862,EpsilonGreedy
3.0,4.448309641472603,EpsilonGreedy
3.0,4.049663170476769,EpsilonGreedy
3.0,2.9088227554223,EpsilonGreedy
3.0,3.9228489377749063,EpsilonGreedy
3.0,3.446315767882044,EpsilonGreedy
3.0,1.8411574336340735,EpsilonGreedy
3.0,5.594248348238012,EpsilonGreedy
3.0,0.72796549608189,EpsilonGreedy
3.0,2.456280246383323,EpsilonGreedy
3.0,3.635166882825272,EpsilonGreedy
3.0,3.0490953246595964,EpsilonGreedy
3.0,4.518515708455017,EpsilonGreedy
3.0,4.710121482952049,EpsilonGreedy
3.0,3.623357251962236,EpsilonGreedy
3.0,4.55539109489847,EpsilonGreedy
3.0,4.553818391213692,EpsilonGreedy
3.0,3.8919612408044997,EpsilonGreedy
3.0,4.089071322126692,EpsilonGreedy
3.0,4.764754793764645,EpsilonGreedy
3.0,2.9333459031812152,EpsilonGreedy
3.0,5.411983215171986,EpsilonGreedy
3.0,3.7394733374491005,EpsilonGreedy
3.0,4.436008345756557,EpsilonGreedy
3.0,3.240843906584059,EpsilonGreedy
3.0,2.58728416405704,EpsilonGreedy
3.0,3.988752557043552,EpsilonGreedy
3.0,3.6390460161646345,EpsilonGreedy
3.0,3.025600707004728,EpsilonGreedy
3.0,5.849426170589645,EpsilonGreedy
3.0,2.6277986972835183,EpsilonGreedy
3.0,4.2836146843112575,EpsilonGreedy
3.0,3.873168236050206,EpsilonGreedy
3.0,2.8026219104756724,EpsilonGreedy
3.0,4.598438687847113,EpsilonGreedy
3.0,3.446695813219039,EpsilonGreedy
3.0,2.561097362126078,EpsilonGreedy
3.0,3.395732218714329,EpsilonGreedy
3.0,5.6544799542257795,EpsilonGreedy
3.0,3.0427241074011224,EpsilonGreedy
3.0,2.9697629231343816,EpsilonGreedy
3.0,3.0255422186007657,EpsilonGreedy
3.0,2.4443749710838807,EpsilonGreedy
3.0,3.868708102104534,EpsilonGreedy
3.0,4.102904852078043,EpsilonGreedy
3.0,2.958676760264983,EpsilonGreedy
3.0,3.8374071692937877,EpsilonGreedy
3.0,3.445298364626085,EpsilonGreedy
3.0,5.721904244155359,EpsilonGreedy
3.0,5.083015569346012,EpsilonGreedy
3.0,5.218237323460135,EpsilonGreedy
3.0,3.789322474916411,EpsilonGreedy
3.0,3.1907802692505247,EpsilonGreedy
3.0,3.0710715792558263,EpsilonGreedy
3.0,2.76194853930542,EpsilonGreedy
3.0,4.190294257641883,EpsilonGreedy
3.0,3.7484145719015833,EpsilonGreedy
3.0,3.8478051253413574,EpsilonGreedy
3.0,5.013572180543811,EpsilonGreedy
3.0,4.2147497026527,EpsilonGreedy
3.0,3.6610480210383014,EpsilonGreedy
3.0,3.305832816684036,EpsilonGreedy
3.0,4.876339295341521,EpsilonGreedy
3.0,4.7577727557224,EpsilonGreedy
3.0,5.8071740622902315,EpsilonGreedy
3.0,2.9901202222707663,EpsilonGreedy
3.0,4.8857320401079996,EpsilonGreedy
3.0,4.677853541782934,EpsilonGreedy
3.0,4.740771754363527,EpsilonGreedy
3.0,4.382271395182203,EpsilonGreedy
3.0,3.7792017089188845,EpsilonGreedy
3.0,5.052926963295899,EpsilonGreedy
3.0,3.400775932055705,EpsilonGreedy
3.0,4.02141680886988,EpsilonGreedy
3.0,3.3241497366411235,EpsilonGreedy
3.0,2.0020107133404204,EpsilonGreedy
3.0,6.274378621449909,EpsilonGreedy
3.0,4.96090278006801,EpsilonGreedy
3.0,4.655622384143751,EpsilonGreedy
3.0,5.120992036709097,EpsilonGreedy
3.0,4.801486216889138,EpsilonGreedy
3.0,3.356620591436591,EpsilonGreedy
3.0,4.627871736540355,EpsilonGreedy
3.0,2.6808716726647264,EpsilonGreedy
3.0,2.663530872350929,EpsilonGreedy
3.0,3.9817828726807796,EpsilonGreedy
3.0,3.2235633742797822,EpsilonGreedy
3.0,3.6714115281882718,EpsilonGreedy
3.0,5.405620517304083,EpsilonGreedy
3.0,5.598970844165448,EpsilonGreedy
3.0,4.162596522206334,EpsilonGreedy
3.0,3.605870207606156,EpsilonGreedy
3.0,5.018807740925208,EpsilonGreedy
3.0,5.101330278034461,EpsilonGreedy
3.0,3.7704060901684584,EpsilonGreedy
3.0,2.484939405541894,EpsilonGreedy
3.0,5.162090557578268,EpsilonGreedy
3.0,4.008901015456544,EpsilonGreedy
3.0,4.169106247965266,EpsilonGreedy
3.0,3.7384114530351016,EpsilonGreedy
3.0,6.357674995507316,EpsilonGreedy
3.0,3.4178544482424336,EpsilonGreedy
3.0,4.2988078010491275,EpsilonGreedy
3.0,3.342515741274122,EpsilonGreedy
3.0,4.479100992714702,EpsilonGreedy
3.0,2.847845684272154,EpsilonGreedy
3.0,2.9783033920463313,EpsilonGreedy
3.0,2.485090044652085,EpsilonGreedy
3.0,1.2510932377461623,EpsilonGreedy
3.0,2.6225254647571496,EpsilonGreedy
3.0,4.821371292036107,EpsilonGreedy
3.0,2.7634826952061715,EpsilonGreedy
3.0,5.588191294497756,EpsilonGreedy
3.0,4.873633683183389,EpsilonGreedy
3.0,3.680074403813079,EpsilonGreedy
3.0,5.05410380178268,EpsilonGreedy
3.0,4.132275772850882,EpsilonGreedy
3.0,2.3561962427295415,EpsilonGreedy
3.0,4.204255075446655,EpsilonGreedy
3.0,4.527053942696968,EpsilonGreedy
3.0,2.6164051335567775,EpsilonGreedy
3.0,4.50922615062298,EpsilonGreedy
3.0,3.9734289438111996,EpsilonGreedy
3.0,4.78862852136357,EpsilonGreedy
3.0,5.576744419708991,EpsilonGreedy
3.0,3.822529334268651,EpsilonGreedy
3.0,5.1307886823018185,EpsilonGreedy
3.0,4.6583638337296165,EpsilonGreedy
3.0,5.278887684982956,EpsilonGreedy
3.0,3.053817469612542,EpsilonGreedy
3.0,5.433708077073982,EpsilonGreedy
3.0,2.7716893680830244,EpsilonGreedy
3.0,4.360507222864141,EpsilonGreedy
3.0,3.7857453507624146,EpsilonGreedy
3.0,3.378606277601766,EpsilonGreedy
3.0,3.686790692258482,EpsilonGreedy
3.0,5.242745887974113,EpsilonGreedy
3.0,4.09459885869375,EpsilonGreedy
3.0,3.754580502875446,EpsilonGreedy
3.0,3.831187535635348,EpsilonGreedy
3.0,4.368578914593932,EpsilonGreedy
3.0,2.7873096275365303,EpsilonGreedy
3.0,5.02750631787424,EpsilonGreedy
3.0,3.180122649027725,EpsilonGreedy
3.0,2.9073892635665324,EpsilonGreedy
3.0,4.788756731984082,EpsilonGreedy
3.0,4.328382817295262,EpsilonGreedy
3.0,3.96121644965653,EpsilonGreedy
3.0,4.174261622107901,EpsilonGreedy
3.0,4.371858419419546,EpsilonGreedy
3.0,4.193734641255621,EpsilonGreedy
3.0,2.3180014909016755,EpsilonGreedy
3.0,5.0735748223706025,EpsilonGreedy
3.0,5.622017222082179,EpsilonGreedy
3.0,4.678418199006436,EpsilonGreedy
3.0,4.23515533790152,EpsilonGreedy
3.0,4.32019504790932,EpsilonGreedy
3.0,4.121567732663366,EpsilonGreedy
3.0,3.576445047538583,EpsilonGreedy
3.0,4.573777506040681,EpsilonGreedy
3.0,3.5828233538299523,EpsilonGreedy
3.0,4.601709633334037,EpsilonGreedy
3.0,4.513274912956763,EpsilonGreedy
3.0,1.0885894228919053,EpsilonGreedy
3.0,2.5744532988525934,EpsilonGreedy
3.0,1.4196483166998641,EpsilonGreedy
3.0,5.386220611683401,EpsilonGreedy
3.0,3.9652643237255467,EpsilonGreedy
3.0,4.997932726223448,EpsilonGreedy
3.0,4.476392199421306,EpsilonGreedy
3.0,4.552532195030134,EpsilonGreedy
3.0,4.53212099600014,EpsilonGreedy
3.0,4.335931770690258,EpsilonGreedy
3.0,3.801421825001097,EpsilonGreedy
3.0,3.5182413530433045,EpsilonGreedy
3.0,4.098305342767437,EpsilonGreedy
3.0,4.697296037571024,EpsilonGreedy
3.0,4.390428760693164,EpsilonGreedy
3.0,2.493404539088104,EpsilonGreedy
3.0,2.652929346668036,EpsilonGreedy
3.0,4.079826189046134,EpsilonGreedy
3.0,4.5280518248702775,EpsilonGreedy
3.0,3.40860249704767,EpsilonGreedy
3.0,4.461920829810915,EpsilonGreedy
3.0,3.7181707090886498,EpsilonGreedy
3.0,5.120126313451439,EpsilonGreedy
3.0,5.105988268174309,EpsilonGreedy
3.0,3.8517472730489777,EpsilonGreedy
3.0,3.7285226462476526,EpsilonGreedy
3.0,3.789300423356811,EpsilonGreedy
3.0,2.3006589312231043,EpsilonGreedy
3.0,6.137000778947561,EpsilonGreedy
3.0,3.1996980982852885,EpsilonGreedy
3.0,4.678996473505157,EpsilonGreedy
3.0,4.871044010199265,EpsilonGreedy
3.0,3.2973170624725423,EpsilonGreedy
3.0,4.822713453634207,EpsilonGreedy
3.0,4.716223957523904,EpsilonGreedy
3.0,3.4915223653925387,EpsilonGreedy
3.0,4.092681059696821,EpsilonGreedy
3.0,4.547230303968248,EpsilonGreedy
3.0,4.513992058310398,EpsilonGreedy
3.0,3.9748434198407225,EpsilonGreedy
3.0,5.256041977001972,EpsilonGreedy
3.0,4.151684518210596,EpsilonGreedy
3.0,4.487069463890927,EpsilonGreedy
3.0,5.10073232894659,EpsilonGreedy
3.0,4.311927734833388,EpsilonGreedy
3.0,3.3528691435745874,EpsilonGreedy
3.0,4.492092425752797,EpsilonGreedy
3.0,4.347365312902381,EpsilonGreedy
3.0,4.141687666749604,EpsilonGreedy
3.0,3.923790922055363,EpsilonGreedy
3.0,2.9615670052004224,EpsilonGreedy
3.0,5.543044508288877,EpsilonGreedy
3.0,3.905057083899491,EpsilonGreedy
3.0,2.7349063118650196,EpsilonGreedy
3.0,3.8729347260693134,EpsilonGreedy
3.0,5.501111816454332,EpsilonGreedy
3.0,4.631812848611076,EpsilonGreedy
3.0,4.332558826551861,EpsilonGreedy
3.0,5.389894236075683,EpsilonGreedy
3.0,4.177433720915714,EpsilonGreedy
3.0,3.7115784439555926,EpsilonGreedy
3.0,4.041603796926653,EpsilonGreedy
3.0,4.536275821118858,EpsilonGreedy
3.0,3.2827584371977285,EpsilonGreedy
3.0,2.7513262024677205,EpsilonGreedy
3.0,4.264922630854822,EpsilonGreedy
3.0,3.4935489087238065,EpsilonGreedy
3.0,3.022335620766938,EpsilonGreedy
3.0,3.9066655572902853,EpsilonGreedy
3.0,4.525056711239434,EpsilonGreedy
3.0,4.562361515201505,EpsilonGreedy
3.0,3.610295079902424,EpsilonGreedy
3.0,2.8444792114098645,EpsilonGreedy
3.0,3.401918663165977,EpsilonGreedy
3.0,4.148368508411654,EpsilonGreedy
3.0,4.562865624415474,EpsilonGreedy
3.0,4.219932769492942,EpsilonGreedy
3.0,3.2240767021407644,EpsilonGreedy
3.0,5.316218468881854,EpsilonGreedy
3.0,4.305508570088647,EpsilonGreedy
3.0,5.1314153122843456,EpsilonGreedy
3.0,5.144427723760493,EpsilonGreedy
3.0,3.9150495171634567,EpsilonGreedy
3.0,2.653660205892871,EpsilonGreedy
3.0,5.378572629170652,EpsilonGreedy
3.0,3.122557794200868,EpsilonGreedy
3.0,3.0318392973799497,EpsilonGreedy
3.0,3.6094281071517305,EpsilonGreedy
3.0,3.080243574617192,EpsilonGreedy
3.0,5.342950415832296,EpsilonGreedy
3.0,3.7663091015535697,EpsilonGreedy
3.0,3.655660441068598,EpsilonGreedy
3.0,2.819652926330347,EpsilonGreedy
3.0,2.9406948411353437,EpsilonGreedy
3.0,3.3286469763307958,EpsilonGreedy
3.0,5.751340501629924,EpsilonGreedy
3.0,4.726137178913078,EpsilonGreedy
3.0,2.702645797417323,EpsilonGreedy
3.0,3.5297071513291183,EpsilonGreedy
3.0,3.0948798706148843,EpsilonGreedy
3.0,5.989997376927992,EpsilonGreedy
3.0,4.81072655230988,EpsilonGreedy
3.0,5.9629436956472475,EpsilonGreedy
3.0,5.245139883185945,EpsilonGreedy
3.0,2.990980276636277,EpsilonGreedy
3.0,2.121178897270691,EpsilonGreedy
3.0,4.984083158073938,EpsilonGreedy
3.0,4.883958001735959,EpsilonGreedy
3.0,4.273717099030055,EpsilonGreedy
3.0,5.172207702834083,EpsilonGreedy
3.0,6.030573779529703,EpsilonGreedy
3.0,4.0739319283789195,EpsilonGreedy
3.0,3.588624297599591,EpsilonGreedy
3.0,2.7807665448642016,EpsilonGreedy
3.0,3.71440106952897,EpsilonGreedy
3.0,3.7793995257098283,EpsilonGreedy
3.0,3.9043655543030287,EpsilonGreedy
3.0,3.617031921413117,EpsilonGreedy
3.0,3.7620957394880183,EpsilonGreedy
3.0,2.0964788240532073,EpsilonGreedy
3.0,4.245933706493399,EpsilonGreedy
3.0,2.8997835317880165,EpsilonGreedy
3.0,4.140580338984871,EpsilonGreedy
3.0,4.548452951635958,EpsilonGreedy
3.0,3.732800669187177,EpsilonGreedy
3.0,3.366565631356772,EpsilonGreedy
3.0,1.7747511600084787,EpsilonGreedy
3.0,2.054184644973252,EpsilonGreedy
3.0,3.704849688716526,EpsilonGreedy
3.0,4.325591316787578,EpsilonGreedy
3.0,3.153186277850723,EpsilonGreedy
3.0,3.2514528877952404,EpsilonGreedy
3.0,5.483866967502679,EpsilonGreedy
3.0,3.729207178092177,EpsilonGreedy
3.0,5.203070897052175,EpsilonGreedy
3.0,5.290079673336313,EpsilonGreedy
3.0,4.249785643997229,EpsilonGreedy
3.0,2.8449232475256396,EpsilonGreedy
3.0,3.682606757696273,EpsilonGreedy
3.0,4.419503992077724,EpsilonGreedy
3.0,3.613939677373817,EpsilonGreedy
3.0,3.777401272548983,EpsilonGreedy
3.0,3.087968609796431,EpsilonGreedy
3.0,3.3667112690789303,EpsilonGreedy
3.0,4.016731472360225,EpsilonGreedy
3.0,6.195813839406226,EpsilonGreedy
3.0,4.0320646369954245,EpsilonGreedy
3.0,3.521686926838628,EpsilonGreedy
3.0,3.8971124398670107,EpsilonGreedy
3.0,4.548627775615454,EpsilonGreedy
3.0,4.831844552682007,EpsilonGreedy
3.0,3.888734197424835,EpsilonGreedy
3.0,4.223446251190956,EpsilonGreedy
3.0,4.757496632689637,EpsilonGreedy
3.0,3.739304713891676,EpsilonGreedy
3.0,4.578733858011808,EpsilonGreedy
3.0,1.365528765057432,EpsilonGreedy
3.0,1.761511646005951,EpsilonGreedy
3.0,4.439232057195178,EpsilonGreedy
3.0,5.258265877785671,EpsilonGreedy
3.0,4.753945320075968,EpsilonGreedy
3.0,2.7404539461510966,EpsilonGreedy
3.0,5.345178840540806,EpsilonGreedy
3.0,4.738171246371016,EpsilonGreedy
3.0,3.3567719888935046,EpsilonGreedy
3.0,3.0125023316987463,EpsilonGreedy
